Feature_id	Taxon	Confidence
b244444cf79df52e782b90e7ebf5bd98	D_0__Eukaryota	1
7da6808bd773eadaa6f8b7188a51d6f3	D_0__Eukaryota;D_1__SAR;D_2__Rhizaria;D_3__Cercozoa;D_4__uncultured;D_5__uncultured Rhizaria;D_6__uncultured Rhizaria	0.907505654
b8a5c94d212e23fa1ec919d77d7aa2b0	D_0__Eukaryota;D_1__SAR;D_2__Rhizaria;D_3__Retaria;D_5__Spumellaria;D_6__Triastrum;D_7__uncultured eukaryote	0.999833279
fdd137b1c0352129b38821947aae1b38	D_0__Eukaryota;D_1__Opisthokonta	0.912817707
75c74364157a4228183cf7910d4f3e62	D_0__Eukaryota;D_1__SAR;D_2__Stramenopiles;D_3__Ochrophyta	0.993869286
75f4270ac9ea90e45e59ed7f9f74d2f0	D_0__Eukaryota;D_1__SAR;D_2__Alveolata;D_3__Protalveolata;D_4__Syndiniales;D_5__Syndiniales Group II;D_6__uncultured eukaryote	0.934863847
b14690b715574cf7fb4e4108339c4a3a	D_0__Eukaryota;D_1__Opisthokonta	0.794394369
e411418abbffe1ace3e41fbf111c1b36	D_0__Eukaryota;D_1__SAR;D_2__Alveolata;D_3__Ciliophora	0.99999382
dd1e3d43439af75076e25623553bc140	D_0__Eukaryota	1
2d121f8fa2e216aebcf5477fe8a77a70	D_0__Eukaryota;D_1__SAR;D_2__Rhizaria;D_3__Retaria;D_5__Spumellaria;D_6__uncultured;D_7__uncultured Rhizaria	0.998893571
284b4255cba61501d996527d0f02e0b9	D_0__Eukaryota;D_1__Amoebozoa;D_2__Discosea;D_3__Flabellinia;D_4__Dactylopodida;D_5__Pseudoparamoeba;D_6__Pseudoparamoeba pagei	0.715668151
139fb6999784936e9f9377aee739bff8	D_0__Eukaryota	1
b2a394b4d5d942c5d8b98e49990ab6a8	D_0__Eukaryota;D_1__Amoebozoa;D_2__Protosporangiida;D_3__Protosporangiidae;D_4__Protosporangium;D_5__uncultured marine eukaryote;D_6__uncultured marine eukaryote	0.999999719
3c56f5adcf0ee69297f438d03e89dee1	D_0__Eukaryota;D_1__SAR;D_2__Rhizaria;D_3__Cercozoa	0.99970741
213585d935d02864299966bf575321aa	D_0__Eukaryota;D_1__SAR;D_2__Rhizaria;D_3__Cercozoa	0.853373183
2bf0c83b410f297f9db30849e6f5a0f3	D_0__Eukaryota;D_1__SAR;D_2__Rhizaria;D_3__Retaria;D_5__Spumellaria;D_6__uncultured;D_7__uncultured eukaryote	0.999999795
32a78ff0d0500d027a6c0601115a6620	D_0__Eukaryota;D_1__Opisthokonta	0.793644284
66c7c73c759fea26f020941666a3535c	D_0__Eukaryota;D_1__Opisthokonta	0.902666401
dcf9a96c336be6fed1dd34c018603bb6	D_0__Eukaryota	1
2801bf0e79b092fc964489aee19ef6a1	D_0__Eukaryota;D_1__SAR;D_2__Rhizaria;D_3__Cercozoa	0.997112688
cec63e2567a8826eb8b202d1449de0ed	D_0__Eukaryota;D_1__SAR;D_2__Rhizaria;D_3__Cercozoa	0.994519887
fa0efccbd81193d5f5c6d1040972220f	D_0__Eukaryota;D_1__Archaeplastida;D_2__Chloroplastida	0.995750498
3c2199d75a6ca8e5d01a00f3a10eafe3	D_0__Eukaryota;D_1__SAR;D_2__Rhizaria;D_3__Cercozoa;D_4__Ascetosporea;D_5__uncultured Haplosporidia;D_6__uncultured Haplosporidia	0.999996171
3112a6de83b58a37101df53339d5cddb	D_0__Eukaryota;D_1__Opisthokonta;D_2__Holozoa	0.780145672
dc8b379fb36bf62c71da2e634d7a693b	D_0__Eukaryota;D_1__SAR;D_2__Rhizaria;D_3__Cercozoa;D_4__Novel Clade 2;D_5__uncultured eukaryote;D_6__uncultured eukaryote	0.9514431
5bdbd1f8c7abb95b444e75e847e4d8fa	D_0__Eukaryota;D_1__SAR;D_2__Rhizaria;D_3__Cercozoa;D_4__Ascetosporea;D_5__uncultured Haplosporidia;D_6__uncultured Haplosporidia	0.909959393
8043b69fd086abdf859c590b9eaf51a1	D_0__Eukaryota;D_1__Opisthokonta	0.914142711
fba0f7e646b22b6afb6150d695cf92e3	D_0__Eukaryota;D_1__SAR;D_2__Alveolata;D_3__Dinoflagellata	0.926924852
c95b4b9f4604cfb0a45e1f0ba49074d4	D_0__Eukaryota;D_1__SAR;D_2__Alveolata;D_3__Protalveolata;D_4__Perkinsidae;D_5__A31	0.95762858
03e939ed666a8d89bbccf49348f503c2	D_0__Eukaryota;D_1__SAR;D_2__Alveolata;D_3__Ciliophora;D_5__Spirotrichea;D_6__Hypotrichia;D_7__uncultured ciliate	0.981904191
65bcace6161a8b8457c9b0fbe38ea428	D_0__Eukaryota;D_1__SAR;D_2__Stramenopiles;D_3__MAST-12;D_4__MAST-12E;D_5__uncultured eukaryote;D_6__uncultured eukaryote	0.99999397
b9ac189cf984f4f6bd29f6cee0fb81dc	D_0__Eukaryota;D_1__Amoebozoa;D_2__Protosporangiida;D_3__Protosporangiidae;D_4__Protosporangium;D_5__uncultured marine eukaryote;D_6__uncultured marine eukaryote	0.998362903
373c32602c0b8fe8b67a223bc140d31b	D_0__Eukaryota;D_1__Opisthokonta;D_2__Holozoa;D_3__Filasterea;D_5__Capsasporidae;D_6__AT4-11;D_7__uncultured eukaryote	0.937237074
a6aa3049ac6718c4f9c6d0d9268b57c5	D_0__Eukaryota;D_1__SAR;D_2__Rhizaria	0.747402623
456282430a37c20ef963083bde1b3169	D_0__Eukaryota;D_1__SAR;D_2__Rhizaria;D_3__Retaria;D_5__Spumellaria;D_6__Spongotrochus;D_7__Spongotrochus glacialis	0.862250996
d7b4fc4c0e8f15427b1ad695d081db6d	D_0__Eukaryota;D_1__SAR;D_2__Rhizaria;D_3__Retaria;D_5__Spumellaria	0.800206138
63cb1e6ff3199c376bd60addaad13dd7	D_0__Eukaryota;D_1__Opisthokonta;D_2__Holozoa;D_3__Metazoa (Animalia);D_7__Hexacorallia;D_8__Antipatharia;D_9__Bathypathes sp.	0.949056126
7dec55e68d355290fd2798380395509c	D_0__Eukaryota;D_1__SAR;D_2__Rhizaria;D_3__Retaria;D_4__RAD A;D_5__uncultured marine eukaryote;D_6__uncultured marine eukaryote	0.999122521
58759164cb21f7dba84ea489fc1f2787	D_0__Eukaryota;D_1__SAR;D_2__Alveolata;D_3__Protalveolata;D_4__Syndiniales;D_5__uncultured;D_6__uncultured eukaryote	0.979748327
71bfe26c465c3cff191191df269bbbe5	D_0__Eukaryota;D_1__Picozoa;D_2__uncultured rhodophyte;D_3__uncultured rhodophyte;D_4__uncultured rhodophyte;D_5__uncultured rhodophyte;D_6__uncultured rhodophyte	0.998412321
f9a744ea327531a0ee01b8618b464437	D_0__Eukaryota;D_1__Opisthokonta;D_2__Holozoa;D_3__Choanoflagellida;D_4__Clade L;D_5__uncultured Eimeriidae;D_6__uncultured Eimeriidae	0.961181773
e1422898ec2aab520124cf7e386d9d6b	D_0__Eukaryota;D_1__SAR;D_2__Stramenopiles;D_3__Labyrinthulomycetes;D_4__Sorodiplophrys;D_5__uncultured freshwater eukaryote;D_6__uncultured freshwater eukaryote	0.998994254
ed2b088cd73101eed8b9984414bc40b1	D_0__Eukaryota;D_1__SAR;D_2__Alveolata;D_3__Protalveolata;D_4__Syndiniales;D_5__Syndiniales Group III;D_6__uncultured eukaryote	0.885104697
627d55cdafb161fd982ed2f9627232c7	D_0__Eukaryota;D_1__Archaeplastida;D_2__Chloroplastida;D_3__Chlorophyta;D_5__Chlamydomonadales	0.705084288
a90457bd1ec791cb041f74440bce0021	D_0__Eukaryota;D_1__Opisthokonta;D_2__Holozoa;D_3__Choanoflagellida;D_5__Codosigidae;D_6__Lagenoeca;D_7__uncultured marine eukaryote	0.793088973
3582eb12d02e4dde68ed8dcf7add62fc	D_0__Eukaryota;D_1__Opisthokonta;D_2__Holozoa;D_3__Metazoa (Animalia);D_10__Neoptera;D_11__Hymenoptera;D_12__Apis mellifera (honey bee)	0.989158197
b3c73f95a5bca080191bf10f951d3d95	D_0__Eukaryota;D_1__Opisthokonta;D_2__Holozoa;D_3__Metazoa (Animalia);D_8__Dorylaimia;D_9__Dorylaimida	0.999999978
f101e212ec013508ea7f01034b599d15	D_0__Eukaryota;D_1__Opisthokonta;D_2__Holozoa;D_3__Metazoa (Animalia);D_8__Enoplia;D_9__Enoplida	0.89900498
6310550d66b29c7731fbf1f90dce28cf	D_0__Eukaryota;D_1__Archaeplastida;D_2__Chloroplastida;D_3__Charophyta;D_10__Rosales	0.99832181
c1a0cb07b75f2311c038b06e64b7bde8	D_0__Eukaryota;D_1__SAR	0.82845056
6889b76306525da14308f7438ec20ca4	D_0__Eukaryota;D_1__Opisthokonta;D_2__Holozoa;D_3__Metazoa (Animalia);D_8__Arachnida;D_9__Acari;D_10__Hypochthonius rufulus	0.999851703
0d7a1e5fd29d110cdc9a2210ed387f33	D_0__Eukaryota	1
43b59dc73da03d4025d8c7067c2335a4	D_0__Eukaryota;D_1__SAR;D_2__Rhizaria;D_3__Retaria;D_4__Acantharia;D_5__Acantharea Group I;D_6__uncultured eukaryote	0.999921225
044901b635b89414de4af13151dc9391	D_0__Eukaryota;D_1__SAR;D_2__Rhizaria;D_3__Retaria;D_5__Spumellaria;D_6__Stylodictya;D_7__Stylodictya validispina	0.999999999
8041c42935d41f889b5461a2c2daa4b9	D_0__Eukaryota;D_1__SAR;D_2__Rhizaria;D_3__Cercozoa;D_4__Thecofilosea;D_5__uncultured;D_6__Mataza hastifera	0.9994369
77f48ec4ddcfe245636d104ed7a87a71	D_0__Eukaryota;D_1__Opisthokonta;D_2__Nucletmycea;D_3__Fungi	0.999987799
7c85daac6020a3f8f2f32ef31d496e93	D_0__Eukaryota;D_1__SAR;D_2__Rhizaria;D_3__Cercozoa	0.990599027
da81a470af7c8a6101cc3959291642fc	D_0__Eukaryota;D_1__Opisthokonta;D_2__Holozoa;D_3__Metazoa (Animalia);D_7__Chromadorea;D_8__Chromadorida;D_9__Ptycholaimellus sp. 1092	0.999937015
1f657800e1196ec5def3178fa4d2e897	D_0__Eukaryota;D_1__Opisthokonta;D_2__Holozoa;D_3__Metazoa (Animalia);D_9__Copepoda;D_10__Harpacticoida;D_11__Nitokra hibernica	0.966399015
1805d6bc29c3110309babb51afaea36c	D_0__Eukaryota;D_1__SAR;D_2__Stramenopiles;D_3__Ochrophyta;D_6__Mediophyceae;D_7__Skeletonema;D_8__Skeletonema grethae	0.899899613
7ef690561120b70122dbf2afd002f8a2	D_0__Eukaryota;D_1__SAR;D_2__Rhizaria;D_3__Cercozoa	0.735583074
771e971134a1af6a48e3c7201a419d76	D_0__Eukaryota;D_1__Opisthokonta;D_2__Holozoa;D_3__Metazoa (Animalia);D_9__Copepoda;D_10__Calanoida;D_11__uncultured marine eukaryote	0.999997839
55c69b60d7408c8554f2d04fe20539f8	D_0__Eukaryota	1
c01c03e66b6a0d40e139b80befa95bcc	D_0__Eukaryota;D_1__Archaeplastida;D_2__Chloroplastida;D_3__Chlorophyta;D_5__Chlamydomonadales;D_6__Chlorococcum;D_7__Chlorococcum vacuolatum	0.999775872
24e0e27c3ca34d483b3b784f7e0da143	D_0__Eukaryota;D_1__SAR;D_2__Stramenopiles;D_3__Ochrophyta;D_6__Bacillariophyceae;D_7__Cocconeis;D_8__Cocconeis pediculus	0.999271316
f9b8629b41fb07995aa705036155a671	D_0__Eukaryota;D_1__SAR;D_2__Stramenopiles;D_3__Ochrophyta;D_6__Bacillariophyceae;D_7__Navicula;D_8__Navicula cryptotenella	0.923045839
574312c96cb3a8da701bc84b32307e5b	D_0__Eukaryota	1
2b9da906ebf83616006826254452b058	D_0__Eukaryota;D_1__Opisthokonta;D_2__Aphelidea;D_3__uncultured;D_4__uncultured Chytridiomycota;D_5__uncultured Chytridiomycota;D_6__uncultured Chytridiomycota	0.998023211
0a0394ff541eb2dd56f5b131dc58b5b8	D_0__Eukaryota;D_1__SAR;D_2__Alveolata;D_3__Dinoflagellata;D_4__Noctilucales;D_5__Noctiluca;D_6__Noctiluca scintillans	0.999996833
c2b53e4b6f5aea402189a3d2386f36a9	D_0__Eukaryota;D_1__SAR;D_2__Stramenopiles;D_3__Ochrophyta;D_5__Synurales;D_6__Synura;D_7__Synura petersenii	0.999998076
c495906516d4b6b1361fea7ddd6bc148	D_0__Eukaryota;D_1__Opisthokonta;D_2__Holozoa;D_3__Metazoa (Animalia);D_7__Catenulida;D_8__Catenulidae;D_9__Catenula turgida	0.733428707
efef323864e1e677aec181b93a0c4641	D_0__Eukaryota	1
f3fb32ba6dff45309e617d14eef34c9b	D_0__Eukaryota;D_1__SAR;D_2__Rhizaria;D_3__Retaria;D_5__Collodaria;D_6__Collophidium;D_7__Collophidium ovatum	0.999999328
4d8ea1835e0f6e862c0c7c85c23e8d14	D_0__Eukaryota;D_1__SAR;D_2__Stramenopiles;D_3__Ochrophyta;D_4__Chrysophyceae;D_5__marine metagenome;D_6__marine metagenome	0.982119493
39f95a835c4033c9cfc4047137c7dc0b	D_0__Eukaryota;D_1__SAR;D_2__Rhizaria;D_3__Cercozoa;D_7__Peregriniidae;D_8__D2P04A09;D_9__uncultured marine picoeukaryote	0.999988503
0b84663621ddcc94178b42194d0f7910	D_0__Eukaryota;D_1__SAR;D_2__Alveolata	1
7a667437dc4bafa6fcba1dfa15580451	D_0__Eukaryota;D_1__Archaeplastida;D_2__Chloroplastida;D_3__Charophyta;D_10__Sapindales;D_11__Citrus	0.971729079
ba1ce22732aa195f7cd5e0aa8c4615cc	D_0__Eukaryota;D_1__SAR;D_2__Alveolata;D_3__Protalveolata;D_4__Syndiniales;D_5__Amoebophrya	0.998834331
ebe61d23feb3c048cbe13ab70f0f426f	D_0__Eukaryota;D_1__Archaeplastida;D_2__Chloroplastida;D_3__Charophyta;D_8__Spermatophyta;D_9__Magnoliophyta	0.726110982
fe1388e549d62a21d4b3ee666c6862bc	D_0__Eukaryota;D_1__Opisthokonta;D_2__Nucletmycea;D_3__Fungi;D_8__Mortierellaceae;D_9__Mortierella;D_10__uncultured Eimeriidae	0.905762051
20ef94eb20d54b708f19e6ad6a4f5a5e	D_0__Eukaryota;D_1__Opisthokonta;D_2__Nucletmycea;D_3__Fungi;D_9__Ustilaginaceae;D_10__Tranzscheliella;D_11__Tranzscheliella williamsii	0.935108812
30e106856d6aecba73fdc0b13f854418	D_0__Eukaryota;D_1__Opisthokonta;D_2__Nucletmycea;D_3__Fungi;D_6__Chytridiomycetes;D_7__uncultured;D_8__eukaryotic picoplankton environmental sample	0.965104877
8477dfdd2532b3af893557a58a2293dd	D_0__Eukaryota	1
4a01412ec5f2fed360329e65966ade2a	D_0__Eukaryota;D_1__SAR;D_2__Rhizaria;D_3__Cercozoa;D_4__uncultured;D_5__Massisteria sp. diva;D_6__Massisteria sp. diva	0.99999938
1487ec4ec29c406b6d0240140a592f0d	D_0__Eukaryota;D_1__Opisthokonta;D_2__Holozoa;D_3__Metazoa (Animalia);D_7__Trachylinae;D_8__Narcomedusae;D_9__uncultured eukaryote	0.999993574
bf4f4d21cba37e861bd6d9de133b39ee	D_0__Eukaryota;D_1__Opisthokonta;D_2__Nucletmycea;D_3__Fungi	1
d68dfd9063071f8215b4fae5f5fd9ede	D_0__Eukaryota;D_1__SAR;D_2__Alveolata;D_3__Ciliophora;D_6__Prostomatea;D_7__Cryptocaryon;D_8__uncultured eukaryote	0.841235534
01e4ac19618a7259d0c63287972d8a1a	D_0__Eukaryota;D_1__Amoebozoa;D_2__Discosea;D_3__Flabellinia;D_4__Stygamoebida;D_5__Vermistella;D_6__uncultured eukaryote	0.774521052
08b3b0d667cf0c41b5f0989255bd67ff	D_0__Eukaryota;D_1__SAR;D_2__Rhizaria;D_3__Cercozoa;D_4__Thecofilosea;D_5__uncultured;D_6__uncultured marine eukaryote	0.887012318
e11b1cf9d421316c38250d59a29702af	D_0__Eukaryota;D_1__SAR;D_2__Rhizaria;D_3__Cercozoa	0.972438371
c0be0d61e5c012d2d95a7873ca6b3c9d	D_0__Eukaryota;D_1__SAR;D_2__Stramenopiles;D_3__MAST-9;D_4__MAST-9C;D_5__uncultured eukaryote;D_6__uncultured eukaryote	0.918164876
c1185614a8e735118a27bd9ccd3a3544	D_0__Eukaryota;D_1__SAR;D_2__Alveolata;D_3__Protalveolata;D_4__Syndiniales	0.999834122
5557fcdc38806954f027b7fdd2b75df0	D_0__Eukaryota;D_1__SAR;D_2__Alveolata	0.963715912
bcc29ccc05435b4b2c26be936a3dec0e	D_0__Eukaryota;D_1__Opisthokonta	0.799535233
7de32087b15592fec5dcef8a0c115ed5	D_0__Eukaryota;D_1__SAR;D_2__Stramenopiles;D_3__Ochrophyta	0.856452901
972ff366ffb641dc0cee4f5eb5162ce5	D_0__Eukaryota	1
22e0226800be913e9ef55e4028ff5608	D_0__Eukaryota;D_1__SAR;D_2__Rhizaria;D_3__Cercozoa	0.816775356
b0f461a067c091aacaf2b98d9a17d09d	D_0__Eukaryota;D_1__SAR;D_2__Stramenopiles	0.986136522
27a39a9e2743a124ca95881c9a447e9d	D_0__Eukaryota;D_1__SAR;D_2__Rhizaria;D_3__Cercozoa;D_4__Incertae Sedis;D_5__Gymnophrys	0.825388831
c2701da98359664a1388b982ebd2f5d4	D_0__Eukaryota;D_1__SAR;D_2__Stramenopiles;D_3__Ochrophyta	0.968678955
053e931fa8d2fe680c83bb21d3d0d6ec	D_0__Eukaryota;D_1__SAR;D_2__Rhizaria;D_3__Retaria;D_5__Spumellaria	0.916462698
18a6fce166a65e086804affc5ea2a057	D_0__Eukaryota;D_1__SAR;D_2__Alveolata;D_3__Apicomplexa;D_6__Eugregarinorida;D_7__Lecudina;D_8__uncultured eukaryote	0.999999999
fa2aa43a9fb479194869ac1bbf85685d	D_0__Eukaryota;D_1__SAR;D_2__Rhizaria;D_3__Cercozoa	0.993992522
47e3c560c9d47d6e79ce5967f117e048	D_0__Eukaryota	1
e9451b1e4beb588cdcdaef3b58e99815	D_0__Eukaryota;D_1__SAR;D_2__Alveolata;D_3__Dinoflagellata;D_4__Noctilucales;D_5__Noctiluca;D_6__Noctiluca scintillans	0.999996351
35467df7b51dcfe8b9d4d61f3cde9e42	D_0__Eukaryota	1
1cbdc4f33627b2a03eb07a3a7796fe22	D_0__Eukaryota;D_1__SAR;D_2__Stramenopiles;D_3__Ochrophyta;D_6__Bacillariophyceae;D_7__Navicula	0.899440432
d318f7d41c4418ede23193a1d964fdb8	D_0__Eukaryota	1
b54f19330e781f63e0a83f746cd6b8f9	D_0__Eukaryota;D_1__Archaeplastida;D_2__Chloroplastida;D_3__Charophyta;D_10__Ericales	0.832789981
c14856a3cafa2eb50f95e9e4f47c2181	D_0__Eukaryota;D_1__SAR;D_2__Stramenopiles;D_3__Ochrophyta	0.99997162
fdb5ecb1d2353ff60a952d747f22c0bd	D_0__Eukaryota;D_1__Opisthokonta;D_2__Holozoa;D_3__Choanoflagellida	0.846226434
af11c64ffa91e58b987b971fa06bccac	D_0__Eukaryota;D_1__SAR;D_2__Alveolata;D_3__Protalveolata;D_4__Syndiniales;D_5__Syndiniales Group II;D_6__uncultured eukaryote	0.849472072
f128457537f13af215921e1d8a3bf1d4	D_0__Eukaryota;D_1__SAR;D_2__Rhizaria;D_3__Cercozoa	0.999986974
bc159be46abc1e8aeb33220826a3b5c3	D_0__Eukaryota;D_1__SAR;D_2__Stramenopiles;D_3__Labyrinthulomycetes;D_4__uncultured;D_5__uncultured marine labyrinthulid DH147-EKD10;D_6__uncultured marine labyrinthulid DH147-EKD10	0.999814733
ebf2605b0ab78e4eeacd20e027521e24	D_0__Eukaryota;D_1__SAR;D_2__Alveolata	0.882904603
a203cc3dbbb58db4613f14b97f7a1abd	D_0__Eukaryota;D_1__SAR;D_2__Alveolata;D_3__Apicomplexa;D_6__Eugregarinorida;D_7__Lecudina;D_8__uncultured eukaryote	1
1952acaa18e78c62bdf281a3e1297ed5	D_0__Eukaryota;D_1__Opisthokonta	0.775000431
2639177e7a9ec30692281b6f36d034ab	D_0__Eukaryota;D_1__SAR;D_2__Rhizaria;D_3__Cercozoa;D_7__Paulinellidae;D_8__Paulinella;D_9__uncultured eukaryote	0.851308659
f4a2fe4ce62821564602e881c963aaf5	D_0__Eukaryota;D_1__SAR;D_2__Stramenopiles;D_3__Ochrophyta;D_5__Pedinellales;D_6__Pteridomonas	0.994916475
2583179b9341fd7f41b955043f814d80	D_0__Eukaryota	1
37f76671936fdc63727d2e55d40141e3	D_0__Eukaryota;D_1__SAR;D_2__Alveolata;D_3__Protalveolata;D_4__Syndiniales;D_5__Syndiniales Group II;D_6__uncultured eukaryote	0.817918425
421d0e69b6772a1c96aa79b00008a1ed	D_0__Eukaryota;D_1__Opisthokonta;D_2__Nucletmycea;D_3__Fungi;D_8__Powellomycetaceae;D_9__uncultured;D_10__uncultured Chytridiomycota	0.976719297
b9619d006091c80bb3fdfce8c2a65c89	D_0__Eukaryota	1
6f4e5c1c6362f399fea9040649bfc2c5	D_0__Eukaryota;D_1__SAR;D_2__Alveolata;D_3__Protalveolata;D_4__Syndiniales;D_5__Syndiniales Group I;D_6__uncultured eukaryote	0.991374756
0e5d888a16e225139fadbb8b008b05df	D_0__Eukaryota;D_1__SAR;D_2__Stramenopiles;D_3__Labyrinthulomycetes;D_4__uncultured	0.988376786
bcce10bc78a6bdd0b24efdcea5cef628	D_0__Eukaryota;D_1__Opisthokonta;D_2__Nucletmycea;D_3__Fungi	0.999999992
bf5bc7da0276fc70f041359ddff96daf	D_0__Eukaryota	1
c7aa085f2bc6d145ddc839d6360a4e2f	D_0__Eukaryota;D_1__Opisthokonta;D_2__Holozoa;D_3__Metazoa (Animalia);D_8__Scolecida;D_9__Spionida;D_10__Poecilochaetus serpens	0.934966048
26005d62b7a1e6914db924a3ec1d45ae	D_0__Eukaryota;D_1__Opisthokonta;D_2__Nucletmycea;D_3__Fungi	0.999703265
8b156dfa4ad601d9f5ebcd383878f9f7	D_0__Eukaryota;D_1__Opisthokonta;D_2__Holozoa;D_3__Choanoflagellida;D_5__Codonosigidae;D_6__Codosiga;D_7__Codosiga hollandica	0.996531063
3dc0302913e7fbf66a01c0ccedab28b8	D_0__Eukaryota;D_1__SAR;D_2__Alveolata;D_3__Ciliophora	0.999990205
db418b831c73b106eff2457ccc217abb	D_0__Eukaryota;D_1__Opisthokonta;D_2__Nucletmycea;D_3__Fungi;D_9__Russulaceae;D_10__Russula;D_11__metagenome	0.867603774
7334996f4889711ba9e669cffc6606ac	D_0__Eukaryota;D_1__SAR;D_2__Alveolata;D_3__Apicomplexa;D_6__Eugregarinorida;D_7__Gregarina;D_8__Gregarina caledia	0.896704094
b04d90161f2232e416583f0ee2aadbac	D_0__Eukaryota;D_1__SAR;D_2__Stramenopiles;D_3__Ochrophyta;D_5__Pedinellales;D_6__Pteridomonas	0.996498609
4668b1868734db06d061b4384ff87928	D_0__Eukaryota;D_1__Opisthokonta;D_2__Holozoa;D_3__Metazoa (Animalia);D_9__Copepoda;D_10__Calanoida;D_11__Canthocalanus pauper	0.998121615
85496f6c8ef4a918ee97ea617f1d1c08	D_0__Eukaryota;D_1__Archaeplastida;D_2__Chloroplastida;D_3__Charophyta;D_9__Salviniales;D_10__Salvinia;D_11__Salvinia natans	0.999998204
3bf4f790f7169fbef7d56f70265211a8	D_0__Eukaryota;D_1__SAR;D_2__Rhizaria;D_3__Cercozoa;D_7__Euglyphidae;D_8__Euglypha;D_9__Euglypha tuberculata	0.987934922
2a23d8bff02ebb22c5223bc04de836e5	D_0__Eukaryota;D_1__Archaeplastida;D_2__Chloroplastida;D_3__Chlorophyta	0.999997246
2b0ede500bad2b6d1bf3c53abab1f6fa	D_0__Eukaryota;D_1__SAR;D_2__Alveolata;D_3__Apicomplexa;D_6__Eimeriorina	0.761674498
7c0f8e12123030821d2e07821583f200	D_0__Eukaryota;D_1__Opisthokonta;D_2__Holozoa;D_3__Metazoa (Animalia)	1
19cd7eaf992da48968cc9382b2fc2dc5	D_0__Eukaryota;D_1__Opisthokonta;D_2__Nucletmycea;D_3__Fungi;D_9__Omphalotaceae;D_10__Lentinula;D_11__Lentinula edodes (shiitake mushroom)	0.735997462
1fe025a18370fa022d16e7f49e387025	D_0__Eukaryota	1
ed2f15270e2b15df8d01cb81e1377eb2	D_0__Eukaryota	1
63648daf055f9ed320437c24a95df180	D_0__Eukaryota	1
ecd9deb0ed6ed8fe94371c6e58d1a18e	D_0__Eukaryota;D_1__SAR;D_2__Rhizaria;D_3__Cercozoa;D_4__Novel Clade 12;D_5__uncultured eukaryote;D_6__uncultured eukaryote	0.999989449
ab6e0866689c4d39d1a5298061f5c7bd	D_0__Eukaryota;D_1__SAR;D_2__Alveolata;D_3__Apicomplexa;D_4__Conoidasida;D_5__uncultured eukaryote;D_6__uncultured eukaryote	0.999999997
91592469c71488e23371f3a5cab82d5d	D_0__Eukaryota;D_1__SAR;D_2__Stramenopiles;D_3__Ochrophyta;D_6__Mediophyceae;D_7__Thalassiosira	0.998024342
082defe13402a608fe52e10d202208c6	D_0__Eukaryota;D_1__Opisthokonta;D_2__Nucletmycea;D_3__Fungi;D_9__Trichocomaceae;D_10__Talaromyces;D_11__uncultured eukaryote	0.852593945
5ec8ce7a5921d1fbd48e131b94875d49	D_0__Eukaryota;D_1__Opisthokonta;D_2__Nucletmycea;D_3__Fungi	0.999999997
29401c702c6cae5cdbe4be9f4947d8fd	D_0__Eukaryota;D_1__SAR;D_2__Rhizaria;D_3__Cercozoa;D_4__Granofilosea;D_5__Massisteria;D_6__marine metagenome	0.999878377
c9e5de017a3743210968925567827472	D_0__Eukaryota;D_1__SAR;D_2__Alveolata;D_3__Protalveolata;D_4__Perkinsidae	0.802383568
212aa8d77a986506628125f83bce45ee	D_0__Eukaryota;D_1__Opisthokonta;D_2__Nucletmycea;D_3__Fungi;D_9__Corticiaceae;D_10__Pulcherricium;D_11__Pulcherricium caeruleum	0.911840336
85a1e32ac93978c29c14407ccb27e0e0	D_0__Eukaryota;D_1__Opisthokonta;D_2__Nucletmycea;D_3__Fungi;D_9__Corticiaceae;D_10__Hyphodontia;D_11__uncultured fungus	0.985972056
5c26a9bc7e7c91c34a8d8ebdecc25915	D_0__Eukaryota;D_1__SAR;D_2__Rhizaria;D_3__Cercozoa	1
b59fcc746385c84d17cadcabbbe12063	D_0__Eukaryota;D_1__Opisthokonta;D_2__Holozoa;D_3__Metazoa (Animalia);D_10__Neoptera;D_11__Diptera;D_12__Exechia seriata	0.999999926
eb0b7deb54c46c28d774e2554b03d3a9	D_0__Eukaryota;D_1__SAR;D_2__Rhizaria;D_3__Cercozoa;D_4__Novel Clade 12	0.919736242
60ff894a3c8fd39139dc0f65baa1b904	D_0__Eukaryota	1
b809d261bada0f7807b13809e11b40b9	D_0__Eukaryota;D_1__SAR;D_2__Alveolata;D_3__Ciliophora;D_5__Litostomatea;D_6__Haptoria;D_7__Dileptus sp. FG-2015	0.999999647
b990bf70a7c061221a6d7f5177db66bf	D_0__Eukaryota;D_1__Opisthokonta;D_2__Holozoa;D_3__Metazoa (Animalia);D_11__Amphiesmenoptera;D_12__Lepidoptera;D_13__Spodoptera littoralis (African cotton leafworm)	0.994327479
9249dd456667892f1c1f96cd47ba9cc2	D_0__Eukaryota;D_1__Opisthokonta;D_2__Holozoa;D_3__Metazoa (Animalia);D_10__Neoptera;D_11__Hymenoptera	0.778569631
8ed745463291d5f00a99580838809ef6	D_0__Eukaryota;D_1__SAR;D_2__Stramenopiles;D_3__Ochrophyta;D_6__Mediophyceae;D_7__Skeletonema	0.953703652
0655f8816697c4bc52e6c664db070c3d	D_0__Eukaryota	1
